id;name;geoid;geoname;value;datetime
634;Precio Banda de regulación secundaria;;;26.01;2017-01-08T07:00:00+01:00
634;Precio Banda de regulación secundaria;;;24.2;2017-01-08T08:00:00+01:00
634;Precio Banda de regulación secundaria;;;22.08;2017-01-08T09:00:00+01:00
634;Precio Banda de regulación secundaria;;;22.72;2017-01-08T10:00:00+01:00
634;Precio Banda de regulación secundaria;;;19.91;2017-01-08T11:00:00+01:00
634;Precio Banda de regulación secundaria;;;15.95;2017-01-08T12:00:00+01:00
634;Precio Banda de regulación secundaria;;;15.48;2017-01-08T13:00:00+01:00
634;Precio Banda de regulación secundaria;;;19.58;2017-01-08T14:00:00+01:00
634;Precio Banda de regulación secundaria;;;27.92;2017-01-08T15:00:00+01:00
634;Precio Banda de regulación secundaria;;;27.01;2017-01-08T16:00:00+01:00
634;Precio Banda de regulación secundaria;;;13.8;2017-01-08T17:00:00+01:00
634;Precio Banda de regulación secundaria;;;13.83;2017-01-08T18:00:00+01:00
634;Precio Banda de regulación secundaria;;;10.37;2017-01-08T19:00:00+01:00
634;Precio Banda de regulación secundaria;;;11.97;2017-01-08T20:00:00+01:00
634;Precio Banda de regulación secundaria;;;13.43;2017-01-08T21:00:00+01:00
634;Precio Banda de regulación secundaria;;;15.28;2017-01-08T22:00:00+01:00
634;Precio Banda de regulación secundaria;;;16.08;2017-01-08T23:00:00+01:00
634;Precio Banda de regulación secundaria;;;25.44;2017-01-09T00:00:00+01:00
634;Precio Banda de regulación secundaria;;;31.48;2017-01-09T01:00:00+01:00
634;Precio Banda de regulación secundaria;;;33;2017-01-09T02:00:00+01:00
634;Precio Banda de regulación secundaria;;;37;2017-01-09T03:00:00+01:00
634;Precio Banda de regulación secundaria;;;19;2017-01-09T04:00:00+01:00
634;Precio Banda de regulación secundaria;;;36.99;2017-01-09T05:00:00+01:00
634;Precio Banda de regulación secundaria;;;26.21;2017-01-09T06:00:00+01:00
634;Precio Banda de regulación secundaria;;;16.21;2017-01-09T07:00:00+01:00
634;Precio Banda de regulación secundaria;;;11.21;2017-01-09T08:00:00+01:00
634;Precio Banda de regulación secundaria;;;12.25;2017-01-09T09:00:00+01:00
634;Precio Banda de regulación secundaria;;;11.71;2017-01-09T10:00:00+01:00
634;Precio Banda de regulación secundaria;;;10.57;2017-01-09T11:00:00+01:00
